Sys.Date..	text
2015-10-17	887
2015-10-18	"886"
2015-10-20	"886"
2015-10-21	"886"
2015-10-22	"887"
2015-10-23	"887"
2015-10-24	"890"
2015-10-25	"890"
2015-10-26	"890"
2015-10-27	"890"
2015-10-28	"890"
2015-10-29	"892"
2015-10-30	"892"
2015-10-31	"892"
2015-11-01	"898"
2015-11-02	"898"
2015-11-03	"898"
2015-11-04	"900"
2015-11-05	"900"
2015-11-06	"903"
2015-11-07	"906"
2015-11-08	"906"
2015-11-09	"908"
2015-11-10	"908"
