Sys.Date..	text
2015-10-17	24426
2015-10-18	"24422"
2015-10-20	"24425"
2015-10-21	"24426"
2015-10-22	"24428"
2015-10-23	"24428"
2015-10-24	"24429"
2015-10-25	"24433"
2015-10-26	"24435"
2015-10-27	"24440"
2015-10-28	"24441"
2015-10-29	"24443"
2015-10-30	"24443"
2015-10-31	"24443"
2015-11-01	"24446"
2015-11-02	"24438"
2015-11-03	"24440"
2015-11-04	"24441"
2015-11-05	"24443"
2015-11-06	"24445"
2015-11-07	"24448"
2015-11-08	"24448"
2015-11-09	"24449"
2015-11-10	"24448"
