Sys.Date..	text
2015-10-17	67683
2015-10-18	"66813"
2015-10-20	"67958"
2015-10-21	"68319"
2015-10-22	"68411"
2015-10-23	"68515"
2015-10-24	"68634"
2015-10-25	"68698"
2015-10-26	"68812"
2015-10-27	"68975"
2015-10-28	"70517"
2015-10-29	"71796"
2015-10-30	"72102"
2015-10-31	"72200"
2015-11-01	"72291"
2015-11-02	"72985"
2015-11-03	"74467"
2015-11-04	"75543"
2015-11-05	"77551"
2015-11-06	"79918"
2015-11-07	"79972"
2015-11-08	"80033"
2015-11-09	"80069"
