Sys.Date..	text
2015-10-17	31
2015-10-18	"31"
2015-10-20	"31"
2015-10-21	"31"
2015-10-22	"31"
2015-10-23	"31"
2015-10-24	"31"
2015-10-25	"31"
2015-10-26	"31"
2015-10-27	"31"
2015-10-28	"31"
