Sys.Date..	text
2015-10-17	205
2015-10-18	"205"
2015-10-20	"205"
2015-10-21	"205"
2015-10-22	"207"
2015-10-23	"207"
2015-10-24	"208"
2015-10-25	"208"
2015-10-26	"208"
2015-10-27	"208"
2015-10-28	"208"
2015-10-29	"209"
2015-10-30	"209"
2015-10-31	"210"
2015-11-01	"212"
2015-11-02	"212"
2015-11-03	"212"
2015-11-04	"212"
2015-11-05	"212"
2015-11-06	"212"
2015-11-07	"212"
2015-11-08	"212"
2015-11-09	"213"
