Sys.Date..	text
2015-10-17	925204
2015-10-18	"925324"
2015-10-20	"925546"
2015-10-21	"925650"
2015-10-22	"925695"
2015-10-23	"925786"
2015-10-24	"925611"
2015-10-25	"925692"
2015-10-26	"925820"
2015-10-27	"925925"
2015-10-28	"926027"
2015-10-29	"926145"
2015-10-30	"926275"
2015-10-31	"926357"
2015-11-01	"926451"
2015-11-02	"926531"
2015-11-03	"926689"
2015-11-04	"926904"
2015-11-05	"927087"
2015-11-06	"927329"
2015-11-07	"927519"
2015-11-08	"927635"
2015-11-09	"927711"
