Sys.Date..	text
2015-10-17	649
2015-10-18	"648"
2015-10-20	"648"
2015-10-21	"648"
2015-10-22	"648"
2015-10-23	"648"
2015-10-24	"648"
2015-10-25	"648"
2015-10-26	"648"
2015-10-27	"648"
2015-10-28	"648"
2015-10-29	"648"
2015-10-30	"648"
2015-10-31	"648"
2015-11-01	"648"
2015-11-02	"648"
2015-11-03	"648"
2015-11-04	"648"
2015-11-05	"648"
2015-11-06	"648"
2015-11-07	"650"
2015-11-08	"650"
2015-11-09	"653"
