Sys.Date..	text
2015-10-17	2513357
2015-10-18	"2507958"
2015-10-20	"2507730"
2015-10-21	"2508637"
2015-10-22	"2508621"
2015-10-23	"2508300"
2015-10-24	"2508213"
2015-10-25	"2508033"
2015-10-26	"2508048"
2015-10-27	"2508042"
2015-10-28	"2507978"
2015-10-29	"2508072"
2015-10-30	"2510070"
2015-10-31	"2509868"
2015-11-01	"2509527"
2015-11-02	"2510641"
2015-11-03	"2510636"
2015-11-04	"2510510"
2015-11-05	"2510176"
2015-11-06	"2510149"
2015-11-07	"2509884"
2015-11-08	"2509639"
2015-11-09	"2509507"
