Sys.Date..	text
2015-10-17	35
2015-10-18	"32"
2015-10-20	"32"
2015-10-21	"32"
2015-10-22	"33"
2015-10-23	"33"
2015-10-24	"33"
2015-10-25	"33"
2015-10-26	"33"
2015-10-27	"33"
2015-10-28	"33"
2015-10-29	"33"
2015-10-30	"33"
2015-10-31	"33"
2015-11-01	"34"
2015-11-02	"34"
2015-11-03	"34"
2015-11-04	"34"
2015-11-05	"34"
2015-11-06	"34"
2015-11-07	"34"
2015-11-08	"34"
2015-11-09	"34"
